Location Code,Real Property Asset Name,Installation Name,Owned or Leased,GSA Region,Street Address,City,State,Zip Code,Latitude,Longitude,Building Rentable Square Feet,Available Square Feet,Construction Date,Congressional District,Congressional District Representative Name,Building Status,Real Property Asset Type,31-07-2025,Estimated Asset Value (USD),Missing Valuation
AZ7500,FLAGSTAFF PULLIAM AIRPORT,,L,9,6200 S PULLIAM DR,FLAGSTAFF,AZ,86001,35.1403768,-111.67635,1000.0,,1993.0,402,Elijah Crane,Active,BUILDING,666471.1497,666471149.6999999,False
DC0114,TAX COURT,,F,11,400 2ND ST NW,WASHINGTON,DC,20217,38.8954794,-77.0147471,171077.27,,1974.0,1198,Eleanor Norton,Active,BUILDING,,,True
IN1911,TRINITY PLAZA,,L,5,2325 GREEN VALLEY RD,NEW ALBANY,IN,47150,38.3089663,-85.836528,3874.0,,2000.0,1809,Erin Houchin,Active,BUILDING,232381.3328,900245283.2672,False
PA0985,926 WYOMING,,L,3,926 WYOMING AVE,SCRANTON,PA,18509,41.417064,-75.655499,903.0,,2023.0,4208,Matt Cartwright,Active,BUILDING,214787.7394,193953328.6782,False
AZ7854,COLONIAL CENTER,,L,9,3439 E UNIVERSITY DR,PHOENIX,AZ,85034,33.41689,-112.00593,78709.0,,2007.0,403,Ruben Gallego,Active,BUILDING,252265.0222,19855527632.3398,False
TX0935,USBS YSLETA EL PASO MOBILE VACIS CONTROL BUILDING,USBS YSLETA EL PASO,F,7,797 S ZARAGOZA RD,EL PASO,TX,79907,31.670045,-106.33136,149.34,,1991.0,4823,Tony Gonzales,Active,BUILDING,173530.6505,25915067.34567,False
SD1396,246 S. CHICAGO STREET,,L,8,246 S CHICAGO ST,HOT SPRINGS,SD,57747,43.42928,-103.474,2820.0,,2000.0,4600,Dusty Johnson,Active,BUILDING,340153.1641,959231922.762,False
MD0431,WILSON DAVIS BLDG,,L,3,2112 WINDSOR DR,SALISBURY,MD,21801,38.39759,-75.583031,2173.0,,2000.0,2401,Andy Harris,Active,BUILDING,290016.7552,630206409.0496,False
TX0927,USBS BOTA EL PASO NII BUILDING,USBS BOTA EL PASO,F,7,3600 E PAISANO DR,EL PASO,TX,79905,31.76692,-106.44819,1019.06,,2012.0,4816,Veronica Escobar,Active,BUILDING,155078.619,158034417.47814,False
PR0003,JOSE V. TOLEDO FB & U.S. CTHSE,,F,2,BUILDING 300 CALLE DEL RECINTO SUR,SAN JUAN,PR,901,18.4672475,-66.10896,102962.32,,1914.0,7298,Jenniffer Gonzalez-Colon,Active,BUILDING,,,True
GA2099,"GOVERNMENT BUILDING, ATHENS, GA",,L,4,980 COLLEGE STATION RD,ATHENS,GA,30605,33.9269354,-83.355655,57760.0,,2000.0,1310,Mike Collins,Active,BUILDING,323077.6821,18660966918.095997,False
UT1349,AMERICAN TOWERS,,L,8,46 W BROADWAY,SALT LAKE CITY,UT,84101,40.76337,-111.892,29961.25,,2000.0,4902,Chris Stewart,Active,BUILDING,499882.6445,14977108882.525625,False
GA2335,HARTSFIELD-JACKSON AIRPORT,,L,4,6000 N TERMINAL PKY,ATLANTA,GA,30320,33.6416726,-84.446672,31951.0,,2008.0,1305,Nikema Williams,Active,BUILDING,,,True
IL2558,5100 RIVER ROAD,,L,5,5100 RIVER RD,SCHILLER PARK,IL,60176,41.97231,-87.863191,29874.0,,2000.0,1705,Mike Quigley,Active,BUILDING,307863.3789,9197110581.2586,False
IL2409,TWO ILLINOIS CENTER,,L,5,233 N MICHIGAN AVE,CHICAGO,IL,60601,41.8861,-87.624331,14000.0,,2000.0,1707,Danny Davis,Active,BUILDING,349172.056,4888408784.0,False
PA0594,1601 MARKET ST.,,L,3,1601 MARKET ST,PHILADELPHIA,PA,19103,39.95292,-75.166831,35755.0,,2000.0,4203,Dwight Evans,Active,BUILDING,470963.4361,16839297657.755499,False
AL2299,MAYFAIR PROFESSIONAL CENTER,,L,4,4700 WHITESBURG DR SE,HUNTSVILLE,AL,35802,34.6955481,-86.568317,15650.0,,2000.0,105,Dale Strong,Active,BUILDING,355788.3435,5568087575.775001,False
WA0551,FERRY LAND PORT OF ENTRY STATION BUILDING,FERRY LPOE,F,10,US BORDER STATION,CURLEW,WA,99118,48.9995501,-118.76146,3493.2,,1937.0,5305,Cathy Rodgers,Active,BUILDING,273880.9345,956720880.3953998,False
FL1265,US CBP TAMPA FO,,L,4,5519 W HILLSBOROUGH AVE,TAMPA,FL,33634,27.99748,-82.537301,26520.0,,2000.0,1214,Kathy Castor,Active,BUILDING,369855.0781,9808556671.212,False
LA1547,RIVERMARK CENTRE,,L,7,451 FLORIDA ST,BATON ROUGE,LA,70801,30.449502,-91.186466,45187.0,,2000.0,2206,Garret Graves,Active,BUILDING,,,True
ME0662,"LPOE COMM. INSPECTION, HOULTON","LPOE, Houlton",F,1,27 CUSTOMS LOOP,HOULTON,ME,4730,46.1597,-67.896245,4448.62,,1985.0,2302,Jared Golden,Active,BUILDING,159806.6398,710919013.947076,False
ND0531,ST JOHN PORT OF ENTRY,ST JOHN BORDER STATION,F,8,10935 ND-30,ST. JOHN,ND,58369,48.99872,-99.6586,4445.46,,1931.0,3800,Kelly Armstrong,Active,BUILDING,,,True
NC0072,"UNITED STATES COURTHOUSE, STATESVILLE, NC",,F,4,200 W BROAD ST,STATESVILLE,NC,28677,35.78442,-80.890391,33940.24,,1939.0,3710,Patrick McHenry,Active,BUILDING,277742.4383,9426645014.08719,False
TX0250,HOMER THORNBERRY JUDICIAL BUILDING,AUSTIN FED COMPLEX,F,7,903 SAN JACINTO BLVD,AUSTIN,TX,78701,30.270299,-97.738774,176819.27,,1965.0,4837,Lloyd Doggett,Active,BUILDING,688327.2163,121709515907.2981,False
SD1317,RIVER RIDGE PLAZA BUILDING,,L,8,1720 S SOUTHEASTERN AVE,SIOUX FALLS,SD,57103,43.52973,-96.694,10417.0,,2000.0,4600,Dusty Johnson,Active,BUILDING,295275.2888,3075882683.4296,False
CA0511,B.S. EXPT BLDG.,CALEXICO EAST LPOE,F,9,1699 E. CARR RD.,CALEXICO,CA,92231,32.6795629,-115.38047,13409.83,,1996.0,625,Raul Ruiz,Active,BUILDING,381309.225,5113291884.681749,False
ND1361,CIVIC SQUARE,,L,8,521 E MAIN AVE,BISMARCK,ND,58501,46.80506,-100.78344,3196.0,,2009.0,3800,Kelly Armstrong,Active,BUILDING,294156.0288,940122668.0447999,False
CA8441,19777 GREENLEY ROAD,,L,9,19777 GREENLEY RD,SONORA,CA,95370,37.98242,-120.36675,53003.0,,2000.0,605,Tom McClintock,Active,BUILDING,419071.1179,22212026462.0537,False
AZ0698,B S PUMP HOUSE,LUKEVILLE LPOE,F,9,190 HWY 85,LUKEVILLE,AZ,85341,31.881339,-112.81563,332.44,,1976.0,407,Raul Grijalva,Active,BUILDING,,,True
VA0318,CRYSTAL SQUARE II,,L,11,1550 CRYSTAL DR,ARLINGTON,VA,22202,38.85945,-77.049621,109133.0,,2000.0,5108,Donald Beyer,Active,BUILDING,770424.4344,84078729799.3752,False
UT1428,TWIN RIVERS COMPLEX,,L,8,2262 WALL AVENUE,OGDEN,UT,84401,41.22599,-111.978,135206.0,,2000.0,4901,Blake Moore,Active,BUILDING,441184.0472,59650730285.7232,False
GA2384,3161 PERIMETER PARK LANE,,L,4,3161 PERIMETER PARK LN,VALDOSTA,GA,31602,30.88173,-83.276561,5781.0,,1985.0,1308,Austin Scott,Active,BUILDING,203506.1982,1176469331.7942002,False
LA1442,NEUROMEDICAL CENTER,,L,7,10101 PARK ROWE AVE,BATON ROUGE,LA,70810,30.380094,-91.094445,11777.0,,2000.0,2206,Garret Graves,Active,BUILDING,331994.7875,3909902612.3875,False
UT1510,1091 NORTH BLUFF,,L,8,1091 N BLUFF ST,ST. GEORGE,UT,84770,37.12657,-113.602,7380.0,,2007.0,4902,Chris Stewart,Active,BUILDING,485533.2543,3583235416.7339997,False
NY7676,460 WILLIS AVENUE - 460 WILLIS AVENUE AKA. 402 E 146TH STREE,,L,2,402 E 146TH ST,BRONX,NY,10455,40.813956,-73.919124,8586.0,,2024.0,3615,Ritchie Torres,Active,BUILDING,464744.3305,3990294821.673,False
VA0322,VA95 BUILDING 6,,L,11,7500 BOSTON BLVD,SPRINGFIELD,VA,22153,38.738907,-77.205906,79971.0,,2000.0,5111,Gerald Connolly,Active,BUILDING,756202.915,60474303315.465004,False
MD1872,4700 RIVER ROAD RIVERDALE,,F,11,4700 RIVER RD,RIVERDALE PARK,MD,20737,38.9698723,-76.926684,328820.6,,1994.0,2404,Glenn Ivey,Active,BUILDING,413946.0693,136113994874.86757,False
TX2475,NORTHRIDGE TECH CENTER,,L,7,2010 N STATE HIGHWAY 360,GRAND PRAIRIE,TX,75050,32.7825704,-97.059671,24055.0,,2000.0,4833,Marc Veasey,Active,BUILDING,276045.1902,6640267050.261001,False
RI7146,PAVILION PLAZA,,L,1,2168 DIAMOND HILL RD,WOONSOCKET,RI,2895,42.01524,-71.466581,7740.0,,2000.0,4401,David N. Cicilline,Active,BUILDING,389472.8024,3014519490.5759997,False
NC1391,PINES BUILDING 1,,L,4,1838 SIR TYLER DR,WILMINGTON,NC,28405,34.24201,-77.821911,3977.0,,2000.0,3707,David Rouzer,Active,BUILDING,373830.2822,1486723032.3094,False
TX0345,USBS KIKA DE LA GARZA PHARR SEIZURE VAULT,USBS KIKA DE LA GARZA PHARR,F,7,9901 S CAGE BLVD,PHARR,TX,78577,26.0889,-98.201171,6315.2,,1998.0,4815,Monica De La Cruz,Active,BUILDING,165525.0577,1045323844.38704,False
NM1589,2026 EAST AZTEC AVENUE,,L,7,2026 E AZTEC AVE,GALLUP,NM,87301,35.5280331,-108.7127371,3144.0,,2010.0,3503,Teresa Leger Fernandez,Active,BUILDING,224477.9556,705758692.4064,False
NH6168,215 COMMERCE WAY - PORTSMOUTH,,L,1,215 COMMERCE WAY,PORTSMOUTH,NH,3801,43.09083,-70.784081,8607.0,,1988.0,3301,Chris Pappas,Active,BUILDING,786694.0652,6771075819.176399,False
WA8096,12825 E MIRABEAU PKWY,,L,10,12825 E MIRABEAU PKWY,SPOKANE,WA,99216,47.687166,-117.23149,9775.0,,2000.0,5305,Cathy Rodgers,Active,BUILDING,413281.6337,4039827969.4175,False
WI1773,FRANKLIN WI FRANKLIN BUILDING,,L,5,9809 S FRANKLIN DR,FRANKLIN,WI,53132,42.86624,-87.979361,11820.0,,1992.0,5501,Bryan Steil,Active,BUILDING,435589.3509,5148666127.6380005,False
IA1494,818 BELLA VISTA DR,,L,6,818 BELLA VISTA DR,CARROLL,IA,51401,42.06608,-94.846501,4270.0,,2000.0,1904,Randy Feenstra,Active,BUILDING,220634.5099,942109357.273,False
DC0049,450 LIBERTY SQUARE,,L,11,450 5TH ST NW,WASHINGTON,DC,20001,38.89558,-77.019391,477473.0,,2000.0,1198,Eleanor Norton,Active,BUILDING,653696.8173,312122580446.6829,False
IN1877,VALPARAISO IN (1250 EASTPORT CENTER DR) SSA,,L,5,1250 EASTPORT CENTER DR,VALPARAISO,IN,46383,41.4568,-87.023571,21628.0,,2010.0,1801,Frank Mrvan,Active,BUILDING,348273.8558,7532466953.2424,False
VA0512,HANOVER BUSINESS CTR,,L,3,340 HILL CARTER PKWY,ASHLAND,VA,23005,37.74531,-77.466791,6838.0,,2000.0,5101,Robert Wittman,Active,BUILDING,438199.8908,2996410853.2904,False
CA8008,AEGEAN PLAZA,,L,9,42281 10TH ST W,LANCASTER,CA,93534,34.65074,-118.14835,2781.0,,2002.0,627,Mike Garcia,Active,BUILDING,425327.8287,1182836691.6147,False
TX0023,USBS DONNA PRIMARY SECONDARY INSPECTION,USBS DONNA,F,7,7801 S. INTERNATIONAL BLVD,DONNA,TX,78537,26.069874,-98.072178,32192.34,,2010.0,4834,Vicente Gonzalez,Active,STRUCTURE,145648.3632,4688761628.577888,False
NV0014,FEDERAL BUILDING - CARSON CITY,,F,9,705 N PLAZA ST,CARSON CITY,NV,89701,39.167928,-119.76542,47249.73,,2000.0,3202,Mark Amodei,Active,BUILDING,471992.2687,22301507258.162453,False
PA0385,UNCLE BOB'S SELF-STORAGE,,L,3,191 SALEM CHURCH RD,MECHANICSBURG,PA,17050,40.23632,-77.001811,800.0,,2000.0,4210,Scott Perry,Active,BUILDING,448419.0517,358735241.36,False
VA1639,NORTHROP-PAGE BLDG,,L,11,801 FOLLIN LN SE,VIENNA,VA,22180,38.90254,-77.247651,190038.0,,1971.0,5111,Gerald Connolly,Active,BUILDING,1047433.892,199052241967.896,False
KY0042,"PO-CT, LEXINGTON, KY",,F,4,101 BARR ST,LEXINGTON-FAYETTE,KY,40507,38.04734,-84.495231,91539.8,,1934.0,2106,Andy Barr,Active,BUILDING,374272.9325,34260869386.4635,False
WA7707,CIC,,L,10,351 1ST ST,RICHLAND,WA,99354,46.333157,-119.27149,992.0,,2000.0,5304,Dan Newhouse,Active,BUILDING,421540.165,418167843.68,False
TX2220,ECHELON II,,L,7,9430 RESEARCH BLVD,AUSTIN,TX,78759,30.38519,-97.743561,3635.0,,2000.0,4837,Lloyd Doggett,Active,BUILDING,660253.9489,2400023104.2514997,False
CA7766,GATEWAY PLAZA - MADERA,,L,9,425 N GATEWAY DR,MADERA,CA,93637,36.96492,-120.06397,3858.0,,2000.0,613,John Duarte,Active,BUILDING,400962.2419,1546912329.2502,False
VA0088,FEDERAL OFFICE BUILDING RICHMOND,,F,3,400 N 8TH ST,RICHMOND,VA,23219,37.54292,-77.433961,333442.62,,1962.0,5104,Jennifer McClellan,Active,BUILDING,367280.0984,122466838284.3538,False
KS1578,REPUBLIC PARKING - HUTCHISON,,L,6,811 E 30TH AVE,HUTCHINSON,KS,67502,38.08584,-97.914051,7966.0,,2000.0,2001,Tracey Mann,Active,BUILDING,210196.0788,1674421963.7208,False
CO1951,LA PLATA CO AIRPORT,,L,8,1000 AIRPORT RD,DURANGO,CO,81303,37.12695,-107.903,743.0,,2000.0,803,Lauren Boebert,Active,BUILDING,711420.47,528585409.21,False
VA0712,ENTERPRISE CENTER CHARLOTTESVILLE,,L,3,401 E MARKET ST,CHARLOTTESVILLE,VA,22902,38.03101,-78.478401,9867.0,,2000.0,5105,Bob Good,Active,BUILDING,490420.2324,4838976433.090799,False
VA0056,PRINCE WILLIAMS COMMON # 11,,L,11,3320 NOBLE POND WAY,WOODBRIDGE,VA,22193,38.648578,-77.307752,11739.0,,2000.0,5107,Abigail Spanberger,Active,BUILDING,508789.4794,5972679698.6766,False
WY1246,MAINTENANCE BUILDING,,L,8,1250 E AIRPORT RD,JACKSON,WY,83001,43.60363,-110.736,1592.0,,2000.0,5600,Harriet Hageman,Active,BUILDING,1924626.01,3064004607.92,False
KY3023,509 MARKETPLACE BLDG,,L,4,509 MARKET PLACE DR,MAYSVILLE,KY,41056,38.629458,-83.793821,6315.0,,2000.0,2104,Thomas Massie,Active,BUILDING,162806.3185,1028121901.3275,False
TX0231,PEARSALL FED BLDG/POST OFFICE,,F,7,411 E COLORADO ST,PEARSALL,TX,78061,28.892068,-99.093406,9014.54,,1973.0,4823,Tony Gonzales,Active,BUILDING,147508.9429,1329725266.129766,False
TN2312,"LAWRENCEBURG, TN",,L,4,109 E TAYLOR ST,LAWRENCEBURG,TN,38464,35.23896,-87.334941,6260.0,,2011.0,4704,Scott DesJarlais,Active,BUILDING,239044.6402,1496419447.652,False
NC2672,401 TIFFANY DR,,L,4,401 TIFFANY DR,SANFORD,NC,27330,35.47285,-79.202281,9915.0,,2010.0,3709,Richard Hudson,Active,BUILDING,289816.4028,2873529633.7619996,False
NY6214,CHEMUNG STREET CORNER,,L,2,200 CIVIC CENTER PLZ,CORNING,NY,14830,42.14237,-77.048061,6793.0,,2000.0,3623,Nicholas Langworthy,Active,BUILDING,171232.6148,1163183152.3364,False
MS2158,HATTIESBURG-LAUREL REG. AIRPOR,,L,4,1002 TERMINAL DR.,MOSELLE,MS,39459,31.49,-89.309891,1000.0,,2000.0,2804,Mike Ezell,Active,BUILDING,184902.1573,184902157.29999998,False
TX0607,USBS ANZALDUAS MISSION SOUTHBOUND BUILDING,USBS ANZALDUAS MISSION,F,7,5911 N STEWART RD,MISSION,TX,78572,26.145465,-98.314311,2219.95,,2009.0,4815,Monica De La Cruz,Active,BUILDING,196244.5339,435653053.031305,False
MA6042,SSA HAVERHILL,,L,1,62 BROWN STREET,HAVERHILL,MA,1830,42.76512,-71.046135,7797.0,,2000.0,2503,Lori Trahan,Active,BUILDING,552502.5505,4307862386.2485,False
NJ4610,517 ROUTE ONE SOUTH,,L,2,517 US HIGHWAY 1 S,ISELIN,NJ,8830,40.556619,-74.309922,6683.0,,2000.0,3406,Frank Pallone,Active,BUILDING,562171.7465,3756993781.8595,False
NV6709,100 W. LIBERTY,,L,9,100 W LIBERTY ST,RENO,NV,89501,39.52115,-119.81269,5818.0,,1987.0,3202,Mark Amodei,Active,BUILDING,425674.6505,2476575116.6089997,False
NC2446,GRAND SLAM BUILDING,,L,4,4930 OLD PAGE RD,DURHAM,NC,27703,35.88743,-78.841531,49951.0,,2000.0,3704,Valerie Foushee,Active,BUILDING,400593.9375,20010067772.0625,False
MS1006,"USMS 906 N LAMAR BLVD, OXFORD MS",,L,4,906 N LAMAR BLVD,OXFORD,MS,38655,34.375194,-89.513222,8397.0,,2000.0,2801,Trent Kelly,Active,BUILDING,405453.5573,3404593520.6481,False
NY7439,127 WEST STATE STREET,,L,2,127 W STATE ST,ITHACA,NY,14850,42.43941,-76.500211,3986.0,,2000.0,3619,Marcus Molinaro,Active,BUILDING,414758.3485,1653226777.121,False
DC1418,ADMIN BUILDING,NEBRASKA AVE COMPLEX,F,11,NEBRASKA AVENUE COMPLEX,WASHINGTON,DC,20016,38.9394668,-77.083446,5532.65,,1944.0,1198,Eleanor Norton,Active,BUILDING,1116224.558,6175679800.8187,False
WA7858,PORT OF SEATTLE MAIN TERMINAL,,L,10,17801 PACIFIC HWY S,SEATTLE,WA,98158,47.4436662,-122.30262,12154.0,,2002.0,5309,Adam Smith,Active,BUILDING,,,True
OK1400,III MEMORIAL PLACE,,L,7,7615 E 63RD PL,TULSA,OK,74133,36.07234,-95.891081,17417.0,,2000.0,4001,Kevin Hern,Active,BUILDING,297738.8976,5185718379.499201,False
OH2354,WORTHINGTON OH SSA,,L,5,1051 WORTHINGTON WOODS BLVD,WORTHINGTON,OH,43085,40.12023,-82.98911,11838.0,,2000.0,3903,Joyce Beatty,Active,BUILDING,410080.7321,4854535706.5998,False
WA7693,2440 STEVENS CENTER,,L,10,2440 STEVENS CENTER PL,RICHLAND,WA,99354,46.3214444,-119.2819,99822.0,,2000.0,5304,Dan Newhouse,Active,BUILDING,421540.165,42078982350.63,False
PA0708,807 CROSBY STREET,,L,3,807 CROSBY ST,CHESTER,PA,19013,39.8524749,-75.358877,13950.0,,2000.0,4205,Mary Scanlon,Active,BUILDING,113002.1604,1576380137.58,False
AR1276,2600 WEST HILLSBORO,,L,7,2600 W HILLSBORO ST,EL DORADO,AR,71730,33.208443,-92.700882,7388.0,,2000.0,504,Bruce Westerman,Active,BUILDING,135935.0403,1004288077.7364,False
TX0967,USBS YSLETA EL PASO CARGO ENTRY CANOPY,USBS YSLETA EL PASO,F,7,797 S ZARAGOZA RD,EL PASO,TX,79907,31.672116,-106.33353,1702.21,,1991.0,4823,Tony Gonzales,Active,BUILDING,173530.6505,295385608.587605,False
FL2246,ROBERT JOHNSON BLD,,L,4,2035 E PAUL DIRAC DR,TALLAHASSEE,FL,32310,30.422583,-84.322139,17306.0,,2000.0,1202,Neal Dunn,Active,BUILDING,177737.649,3075927753.594,False
NC1160,1100 SITUS CT,,L,4,1100 SITUS CT,RALEIGH,NC,27606,35.7661854,-78.729288,14583.0,,2000.0,3702,Deborah Ross,Active,BUILDING,452363.2602,6596813423.4966,False
NM1484,FIRST STATE BANK,,L,7,111 LOMAS BLVD NW,ALBUQUERQUE,NM,87102,35.0912,-106.64723,24668.0,,2000.0,3501,Melanie Stansbury,Active,BUILDING,246227.6449,6073943544.3932,False
NM1613,6000 UPTOWN,,L,7,6000 UPTOWN BLVD NE,ALBUQUERQUE,NM,87110,35.10486,-106.57684,6404.0,,2018.0,3501,Melanie Stansbury,Active,BUILDING,319872.197,2048461549.5879998,False
TX2571,2120 WEST BRIARGATE,,L,7,2120 WEST BRIARGATE,BRYAN,TX,77802,30.6607273,-96.322309,9521.0,,2000.0,4810,Michael McCaul,Active,BUILDING,283458.2834,2698806316.2514,False
MO2052,UNIVERSITY TOWER,,L,6,1034 S BRENTWOOD BLVD,ST. LOUIS,MO,63117,38.6362969,-90.345686,4237.0,,2000.0,2901,Cori Bush,Active,BUILDING,371557.9394,1574290989.2378,False
WA7901,I-5 TECH CENTER,,L,10,32125 32ND AVE S,FEDERAL WAY,WA,98001,47.3131681,-122.29315,7209.0,,2000.0,5309,Adam Smith,Active,BUILDING,635728.2228,4582964758.1652,False
AK3166,PETERSON TOWER,,L,10,510 L ST,ANCHORAGE,AK,99501,61.2171472,-149.90432,5283.0,,2000.0,200,Mary Peltola,Active,BUILDING,345649.6993,1826067361.4018998,False
LA1651,LAFAYETTE PLAZA,,L,7,4021 AMBASSADOR CAFFERY PKWY,LAFAYETTE,LA,70503,30.16709,-92.059541,7051.0,,2000.0,2203,Clay Higgins,Active,BUILDING,279148.2327,1968274188.7677,False
TX2909,27 SPUR DRIVE,,L,7,27 SPUR DR,EL PASO,TX,79906,31.816042,-106.38927,23890.0,,2000.0,4816,Veronica Escobar,Active,BUILDING,,,True
MD0316,CAPITAL OFC PARK 3,,L,11,6305 IVY LN,GREENBELT,MD,20770,39.00773,-76.897941,7046.0,,2000.0,2404,Glenn Ivey,Active,BUILDING,286298.455,2017258913.93,False
NY6437,AIRPORT CORPORATE,,L,2,630 JOHNSON AVE,BOHEMIA,NY,11716,40.78035,-73.097331,32365.0,,2000.0,3602,Andrew Garbarino,Active,BUILDING,700666.2929,22677064569.7085,False
NJ4721,"SPRINGFIELD PARK PLACE BUILDING A, 955 SOUTH SPRINGFIELD AVE",,L,2,955 S SPRINGFIELD AVE,SPRINGFIELD,NJ,7081,40.682763,-74.324957,46469.0,,1992.0,3407,Thomas Kean,Active,BUILDING,715911.098,33267672812.962,False
WA7774,"SSA - BURIEN, WA",,L,10,151 SW 156TH ST,BURIEN,WA,98166,47.4630499,-122.33615,7563.0,,2000.0,5307,Pramila Jayapal,Active,BUILDING,833855.1666,6306446624.9958,False
IL2674,227 WEST POINTE DRIVE,,L,5,227 W POINTE DR,BELLEVILLE,IL,62226,38.5650271,-89.9876115,7564.0,,2000.0,1713,Nikki Budzinski,Active,BUILDING,180779.7071,1367417704.5044,False
FL3072,BLUE LAGOON BLDG,,L,4,5835 BLUE LAGOON DR,MIAMI,FL,33126,25.78373,-80.293341,3440.0,,2000.0,1227,Maria Salazar,Active,BUILDING,309457.5866,1064534097.9039999,False
MI1985,GOODYEAR BUILDING,,L,5,226 W 2ND ST,FLINT,MI,48502,43.01422,-83.692371,15636.0,,2000.0,2608,Daniel Kildee,Active,BUILDING,,,True
IL2505,RICHLAND PLAZA II,,L,5,521 W MAIN ST,BELLEVILLE,IL,62220,38.5144,-89.991221,1141.0,,2000.0,1713,Nikki Budzinski,Active,BUILDING,150627.3951,171865857.8091,False
DC1170,CONSTITUTION CENTER,,L,11,400 7TH ST SW,WASHINGTON,DC,20024,38.88401,-77.020891,561458.0,,2000.0,1198,Eleanor Norton,Active,BUILDING,401157.88,225233300989.04,False
CA8298,SIERRA POINT PROFESSIONAL BLDG,,L,9,2926 G ST,MERCED,CA,95340,37.31263,-120.46895,8331.0,,2000.0,613,John Duarte,Active,BUILDING,408281.1661,3401390394.7791,False
SD1357,SIOUX FALLS REGIONAL AIRPORT,,L,8,2801 N JAYCEE LN,SIOUX FALLS,SD,57104,43.58017,-96.7318,1882.0,,2000.0,4600,Dusty Johnson,Active,BUILDING,226371.4305,426031032.201,False
WA0092,USPO AND FED,,L,10,100 N WASHINGTON AVE,NEWPORT,WA,99156,48.1813649,-117.04362,712.0,,1967.0,5305,Cathy Rodgers,Active,BUILDING,430845.9602,306762323.6624,False
CA6000,160 SPEAR STREET,,L,9,160 SPEAR ST,SAN FRANCISCO,CA,94105,37.79157,-122.39339,15850.0,,1985.0,611,Nancy Pelosi,Active,BUILDING,1070750.658,16971397929.300001,False
AK3251,5100 CORDOVA BLDG,,L,10,5100 CORDOVA ST,ANCHORAGE,AK,99503,61.1743829,-149.87931,4887.0,,2000.0,200,Mary Peltola,Active,BUILDING,323156.5716,1579266165.4092002,False
TX2595,FOUNTAIN PARK VILLAGE,,L,7,4314 WENDOVER ST,WICHITA FALLS,TX,76309,33.87857,-98.554311,11854.0,,2000.0,4813,Ronny Jackson,Active,BUILDING,129872.4346,1539507839.7484,False
UT1395,BLACKROCK VILLAGE,,L,8,2390 W UT-56,CEDAR CITY,UT,84720,37.68489,-113.096,5532.94,,2000.0,4902,Chris Stewart,Active,BUILDING,424048.5199,2346235017.695506,False
TX2911,ONE ALAMO CENTER,,L,7,106 S SAINT MARYS ST,SAN ANTONIO,TX,78205,29.42414,-98.491191,28141.0,,2000.0,4835,Greg Casar,Active,BUILDING,579031.3482,16294521169.6962,False
NY7381,345 EAST 102 STREET,,L,2,345 E 102ND ST,NEW YORK,NY,10029,40.787397,-73.94234,10753.0,,2000.0,3613,Adriano Espaillat,Active,BUILDING,739795.3583,7955019487.7999,False
OK1524,AIRPORT BUSINESS CENTER OK1524,,L,7,3700 S MACARTHUR BLVD,OKLAHOMA CITY,OK,73179,35.42779,-97.618021,44741.0,,2013.0,4003,Frank Lucas,Active,BUILDING,279410.713,12501114710.333,False
CA7142,1829 SO. OREGON,,L,9,1829 S OREGON ST,YREKA,CA,96097,41.7080494,-122.64562,8417.0,,2000.0,601,Doug LaMalfa,Active,BUILDING,257060.4784,2163678046.6928,False
CA7907,1776 WEST MARCH LANE,,L,9,1776 W MARCH LN,STOCKTON,CA,95207,37.98684,-121.32655,2008.0,,1899.0,609,Josh Harder,Active,BUILDING,417936.2514,839215992.8112,False
CO2029,8000 EAST 36TH AVE.,,L,8,8000 E 36TH AVE,DENVER,CO,80238,39.76616,-104.896,175155.0,,2008.0,801,Diana DeGette,Active,BUILDING,771425.7175,135119071548.71251,False
LA0097,RUSSELL B. LONG FEDERAL BUILDING AND US COURTHOUSE,BATON ROUGE FED CPLX,F,7,777 FLORIDA ST,BATON ROUGE,LA,70801,30.45003,-91.182221,149535.78,,1994.0,2206,Garret Graves,Active,BUILDING,,,True
MD0781,SUITLAND DAYCARE CENTER,SUITLAND COMPLEX,F,11,4303 SUITLAND ROAD,SUITLAND,MD,20746,38.8499991,-76.93437,6886.52,,2003.0,2404,Glenn Ivey,Active,BUILDING,349249.753,2405115409.0295606,False
AK0001,ANCHORAGE HISTORIC FEDERAL BUILDING,ANCHORAGE FEDERAL,F,10,605 W 4TH AVE,ANCHORAGE,AK,99501,61.2188715,-149.89446,91737.82,,1939.0,200,Mary Peltola,Active,BUILDING,345649.6993,31709149897.437527,False
TX0292,AM SMITH FEDERAL BLDG,,F,7,525 S GRIFFIN ST,DALLAS,TX,75202,32.776318,-96.802889,189317.54,,1971.0,4830,Jasmine Crockett,Active,BUILDING,284730.6403,53904504384.22087,False
NC2065,"MEPS, RALEIGH, NC",,L,4,2625 APPLIANCE CT,RALEIGH,NC,27604,35.81295,-78.602741,28321.0,,2000.0,3702,Deborah Ross,Active,BUILDING,354380.8625,10036420406.8625,False
ND0006,FB-CT - FARGO,,F,8,655 1ST AVE N,FARGO,ND,58102,46.87727,-96.7905,91476.47,,1931.0,3800,Kelly Armstrong,Active,BUILDING,271212.8309,24809592389.438923,False
